outlying,convex,skinny,monotonic,skewed,clumpy,striated,sparse,RMSE,DTM_KL01,Sammon,Trustworthiness,Steadiness,mdp,cnt
True,True,False,False,False,False,True,True,False,False,True,False,False,heartdisease_48/heartdisease_49/,2
True,True,False,False,False,False,True,True,False,False,False,True,True,,0
True,True,False,False,False,False,True,True,False,False,False,True,False,,0
True,True,False,False,False,False,True,True,False,False,False,False,True,,0
True,True,False,False,False,False,True,True,False,False,False,False,False,glassidentification_65/heartdisease_24/,2
True,True,False,False,False,False,True,False,True,True,True,True,True,,0
True,True,False,False,False,False,True,False,True,True,True,True,False,,0
True,True,False,False,False,False,True,False,True,True,True,False,True,,0
True,True,False,False,False,False,True,False,True,True,True,False,False,,0
True,True,False,False,False,False,True,False,True,True,False,True,True,,0
True,True,False,False,False,False,True,False,True,True,False,True,False,,0
True,True,False,False,False,False,True,False,True,True,False,False,True,,0
True,True,False,False,False,False,True,False,True,True,False,False,False,,0
True,True,False,False,False,False,True,False,True,False,True,True,True,olive_18/,1
True,True,False,False,False,False,True,False,True,False,True,True,False,,0
True,True,False,False,False,False,True,False,True,False,True,False,True,,0
True,True,False,False,False,False,True,False,True,False,True,False,False,,0
True,True,False,False,False,False,True,False,True,False,False,True,True,,0
True,True,False,False,False,False,True,False,True,False,False,True,False,,0
True,True,False,False,False,False,True,False,True,False,False,False,True,,0
True,True,False,False,False,False,True,False,True,False,False,False,False,,0
True,True,False,False,False,False,True,False,False,True,True,True,True,,0
True,True,False,False,False,False,True,False,False,True,True,True,False,,0
True,True,False,False,False,False,True,False,False,True,True,False,True,,0
True,True,False,False,False,False,True,False,False,True,True,False,False,hepatitis_27/,1
True,True,False,False,False,False,True,False,False,True,False,True,True,,0
True,True,False,False,False,False,True,False,False,True,False,True,False,,0
True,True,False,False,False,False,True,False,False,True,False,False,True,,0
True,True,False,False,False,False,True,False,False,True,False,False,False,,0
True,True,False,False,False,False,True,False,False,False,True,True,True,,0
True,True,False,False,False,False,True,False,False,False,True,True,False,,0
True,True,False,False,False,False,True,False,False,False,True,False,True,,0
True,True,False,False,False,False,True,False,False,False,True,False,False,,0
True,True,False,False,False,False,True,False,False,False,False,True,True,breastcancerwisconsinprognostic_37/,1
True,True,False,False,False,False,True,False,False,False,False,True,False,,0
True,True,False,False,False,False,True,False,False,False,False,False,True,,0
True,True,False,False,False,False,True,False,False,False,False,False,False,,0
True,True,False,False,False,False,False,True,True,True,True,True,True,,0
True,True,False,False,False,False,False,True,True,True,True,True,False,,0
True,True,False,False,False,False,False,True,True,True,True,False,True,,0
True,True,False,False,False,False,False,True,True,True,True,False,False,boston_21/wine_48/,2
True,True,False,False,False,False,False,True,True,True,False,True,True,,0
True,True,False,False,False,False,False,True,True,True,False,True,False,,0
True,True,False,False,False,False,False,True,True,True,False,False,True,,0
True,True,False,False,False,False,False,True,True,True,False,False,False,,0
True,True,False,False,False,False,False,True,True,False,True,True,True,,0
True,True,False,False,False,False,False,True,True,False,True,True,False,covertype_19/,1
True,True,False,False,False,False,False,True,True,False,True,False,True,,0
True,True,False,False,False,False,False,True,True,False,True,False,False,,0
True,True,False,False,False,False,False,True,True,False,False,True,True,,0
True,True,False,False,False,False,False,True,True,False,False,True,False,,0
True,True,False,False,False,False,False,True,True,False,False,False,True,,0
True,True,False,False,False,False,False,True,True,False,False,False,False,,0
True,True,False,False,False,False,False,True,False,True,True,True,True,,0
True,True,False,False,False,False,False,True,False,True,True,True,False,,0
True,True,False,False,False,False,False,True,False,True,True,False,True,,0
True,True,False,False,False,False,False,True,False,True,True,False,False,heartdisease_67/heartdisease_68/heartdisease_69/hepatitis_34/,4
True,True,False,False,False,False,False,True,False,True,False,True,True,,0
True,True,False,False,False,False,False,True,False,True,False,True,False,,0
True,True,False,False,False,False,False,True,False,True,False,False,True,,0
True,True,False,False,False,False,False,True,False,True,False,False,False,echocardiogram_20/echocardiogram_24/echocardiogram_50/heartdisease_22/hepatitis_28/mnist64_66/,6
True,True,False,False,False,False,False,True,False,False,True,True,True,,0
True,True,False,False,False,False,False,True,False,False,True,True,False,,0
True,True,False,False,False,False,False,True,False,False,True,False,True,hepatitis_15/hepatitis_17/hepatitis_19/,3
True,True,False,False,False,False,False,True,False,False,True,False,False,ecoli_15/heartdisease_46/,2
True,True,False,False,False,False,False,True,False,False,False,True,True,,0
True,True,False,False,False,False,False,True,False,False,False,True,False,,0
True,True,False,False,False,False,False,True,False,False,False,False,True,,0
True,True,False,False,False,False,False,True,False,False,False,False,False,dermatology_23/dermatology_50/ecoli_40/heartdisease_36/heartdisease_37/heartdisease_38/heartdisease_39/heartdisease_40/heartdisease_41/heartdisease_43/hepatitis_20/,11
True,True,False,False,False,False,False,False,True,True,True,True,True,,0
True,True,False,False,False,False,False,False,True,True,True,True,False,,0
True,True,False,False,False,False,False,False,True,True,True,False,True,,0
True,True,False,False,False,False,False,False,True,True,True,False,False,housing_21/housing_23/,2
True,True,False,False,False,False,False,False,True,True,False,True,True,,0
True,True,False,False,False,False,False,False,True,True,False,True,False,,0
True,True,False,False,False,False,False,False,True,True,False,False,True,,0
True,True,False,False,False,False,False,False,True,True,False,False,False,,0
True,True,False,False,False,False,False,False,True,False,True,True,True,,0
True,True,False,False,False,False,False,False,True,False,True,True,False,,0
True,True,False,False,False,False,False,False,True,False,True,False,True,,0
True,True,False,False,False,False,False,False,True,False,True,False,False,world12d_48/,1
True,True,False,False,False,False,False,False,True,False,False,True,True,,0
True,True,False,False,False,False,False,False,True,False,False,True,False,,0
True,True,False,False,False,False,False,False,True,False,False,False,True,,0
True,True,False,False,False,False,False,False,True,False,False,False,False,world12d_22/,1
True,True,False,False,False,False,False,False,False,True,True,True,True,,0
True,True,False,False,False,False,False,False,False,True,True,True,False,,0
True,True,False,False,False,False,False,False,False,True,True,False,True,,0
True,True,False,False,False,False,False,False,False,True,True,False,False,,0
True,True,False,False,False,False,False,False,False,True,False,True,True,,0
True,True,False,False,False,False,False,False,False,True,False,True,False,,0
True,True,False,False,False,False,False,False,False,True,False,False,True,,0
True,True,False,False,False,False,False,False,False,True,False,False,False,,0
True,True,False,False,False,False,False,False,False,False,True,True,True,,0
True,True,False,False,False,False,False,False,False,False,True,True,False,,0
True,True,False,False,False,False,False,False,False,False,True,False,True,,0
True,True,False,False,False,False,False,False,False,False,True,False,False,,0
True,True,False,False,False,False,False,False,False,False,False,True,True,breastcancerwisconsinprognostic_40/,1
True,True,False,False,False,False,False,False,False,False,False,True,False,,0
True,True,False,False,False,False,False,False,False,False,False,False,True,,0
True,True,False,False,False,False,False,False,False,False,False,False,False,heartdisease_18/,1
True,False,True,True,True,True,True,True,True,True,True,True,True,,0
True,False,True,True,True,True,True,True,True,True,True,True,False,,0
True,False,True,True,True,True,True,True,True,True,True,False,True,world12d_55/,1
True,False,True,True,True,True,True,True,True,True,True,False,False,,0
True,False,True,True,True,True,True,True,True,True,False,True,True,,0
True,False,True,True,True,True,True,True,True,True,False,True,False,,0
True,False,True,True,True,True,True,True,True,True,False,False,True,,0
True,False,True,True,True,True,True,True,True,True,False,False,False,,0
True,False,True,True,True,True,True,True,True,False,True,True,True,,0
True,False,True,True,True,True,True,True,True,False,True,True,False,,0
True,False,True,True,True,True,True,True,True,False,True,False,True,,0
True,False,True,True,True,True,True,True,True,False,True,False,False,,0
True,False,True,True,True,True,True,True,True,False,False,True,True,,0
True,False,True,True,True,True,True,True,True,False,False,True,False,,0
True,False,True,True,True,True,True,True,True,False,False,False,True,,0
True,False,True,True,True,True,True,True,True,False,False,False,False,,0
True,False,True,True,True,True,True,True,False,True,True,True,True,,0
True,False,True,True,True,True,True,True,False,True,True,True,False,,0
True,False,True,True,True,True,True,True,False,True,True,False,True,,0
True,False,True,True,True,True,True,True,False,True,True,False,False,,0
True,False,True,True,True,True,True,True,False,True,False,True,True,,0
True,False,True,True,True,True,True,True,False,True,False,True,False,,0
True,False,True,True,True,True,True,True,False,True,False,False,True,,0
